Id,SalePrice
2736,142804.96898060426
2737,124863.65304369836
2738,130173.37464604445
2739,163210.48909389292
2740,139599.0204177378
2741,150447.69427234083
2742,154581.56793950888
2743,150820.14904102066
2744,160326.31466532146
2745,140331.18525525005
2746,138862.8942535056
2747,139057.56694904607
2748,119870.09225091246
2749,127516.9061022754
2750,135462.41339407602
2751,133708.39475752524
2752,173987.12856559665
2753,157511.35439820483
2754,210797.81107455498
2755,131573.15030500613
2756,87742.41291731087
2757,70190.51441215283
2758,86130.73880344801
2759,147598.03646477955
2760,111090.36462780445
2761,150291.41366790087
2762,151477.61405442344
2763,183476.9212874264
2764,139824.5889754368
2765,265596.52797566244
2766,136013.6653416092
2767,91947.48940997502
2768,130546.89811701412
2769,136350.78253359374
2770,140840.0399493881
2771,114601.26489513736
2772,120434.06081105678
2773,150453.19126941703
2774,139432.48063646586
2775,105647.67856753233
2776,140694.77734713862
2777,144724.77510089474
2778,100070.22343698915
2779,118499.16568270481
2780,102151.28978451337
2781,96199.9860874736
2782,97822.68055868434
2783,91345.94220242779
2784,123862.30346219071
2785,133204.2302430434
2786,66427.77984906088
2787,125130.84112518522
2788,69543.29693516166
2789,170335.69587704414
2790,93482.51458340557
2791,109957.3281838053
2792,60063.49161743317
2793,170832.09274853105
2794,94324.02149461607
2795,118414.05584334089
2796,97472.79351209855
2797,193163.6818878712
2798,111227.8645574805
2799,113920.16124335928
2800,69800.29161161528
2801,115738.62831702174
2802,132689.87264231755
2803,167359.91467343495
2804,117674.49200543562
2805,92060.5343347689
2806,84670.59468778713
2807,153110.4977324113
2808,152148.53202222066
2809,140790.45395581497
2810,135256.35864343378
2811,157213.5273740369
2812,151310.5482125005
2813,150239.50565688065
2814,150594.1528964127
2815,99015.88304200307
2816,257371.45332012067
2817,146658.00843017365
2818,131247.63207619748
2819,166600.18503747272
2820,134891.7404271357
2821,101201.33123559564
2822,181361.9817332343
2823,291968.3476106127
2824,172460.63692001213
2825,128147.7887222383
2826,128854.02295748678
2827,136575.5686153604
2828,211180.27340714316
2829,188533.7284382369
2830,224696.94983959506
2831,179789.43404878632
2832,236575.1270243058
2833,283753.5771801862
2834,213786.11742052023
2835,221460.81479522018
2836,190110.9465818795
2837,166133.38411700135
2838,145386.75219689216
2839,175093.9432425832
2840,201046.4137945637
2841,204873.4376695863
2842,230170.78553933382
2843,155227.8496139843
2844,170748.87556069304
2845,121877.73163821972
2846,211133.28739681
2847,202664.16726936668
2848,219808.9198833168
2849,203996.5496046181
2850,282263.81857105606
2851,219440.445296908
2852,222338.72977307654
2853,235062.23128946908
2854,142217.10643852738
2855,202308.90254260038
2856,203167.75003264096
2857,183887.66124380231
2858,197578.1618520516
2859,121239.76821150866
2860,129913.42421814406
2861,131978.75810395082
2862,178314.93374794934
2863,127164.80525550364
2864,228424.48057068844
2865,138873.89015589666
2866,134989.29392673483
2867,101299.22840665477
2868,104471.71555555123
2869,106425.38718707478
2870,121736.91877210375
2871,83069.79938916056
2872,59754.2191798245
2873,99964.49191431947
2874,140668.52221457643
2875,125087.7810151097
2876,157822.3517520558
2877,139730.63965683745
2878,175448.14427112252
2879,139082.15361133576
2880,106412.17970363484
2881,154325.17729834217
2882,166555.4821145879
2883,198159.5742351578
2884,192000.92302825884
2885,188626.1202360202
2886,208725.65736016416
2887,94079.69879980116
2888,137533.75323768036
2889,52603.30471973211
2890,80577.21835408227
2891,137226.84733562695
2892,52517.73074729069
2893,98598.32152536878
2894,54161.149310828754
2895,315158.724063309
2896,286981.64284900564
2897,195229.52220622136
2898,153202.24463452585
2899,209484.21809638862
2900,160206.86903583648
2901,185130.29021034582
2902,183550.08950022917
2903,330754.5215015096
2904,350379.2740235116
2905,90168.70165779469
2906,198257.82305082638
2907,110345.856158836
2908,135931.7245279785
2909,142070.67469805042
2910,80311.96731519401
2911,80616.25221125106
2912,148467.95475227962
2913,85608.48684124582
2914,78979.04444526363
2915,84814.90612940199
2916,83445.45748555864
2917,157033.91926771533
2918,116526.15333870094
2919,204661.96013675656
